country,date,pop_vaccinated
Brazil,2022-12-05,80.89999999999999
Brazil,2022-12-12,80.99142857142856
Brazil,2022-12-19,81.21285714285715
Brazil,2022-12-26,81.22
Chile,2019-12-30,0.0
Chile,2020-01-06,0.0
Chile,2020-01-13,0.0
Chile,2020-01-20,0.0
Chile,2020-01-27,0.0
Chile,2020-02-03,0.0
Chile,2020-02-10,0.0
Chile,2020-02-17,0.0
Chile,2020-02-24,0.0
Chile,2020-03-02,0.0
Chile,2020-03-09,0.0
Chile,2020-03-16,0.0
Chile,2020-03-23,0.0
Chile,2020-03-30,0.0
Chile,2020-04-06,0.0
Chile,2020-04-13,0.0
Chile,2020-04-20,0.0
Chile,2020-04-27,0.0
Chile,2020-05-04,0.0
Chile,2020-05-11,0.0
Chile,2020-05-18,0.0
Chile,2020-05-25,0.0
Chile,2020-06-01,0.0
Chile,2020-06-08,0.0
Chile,2020-06-15,0.0
Chile,2020-06-22,0.0
Chile,2020-06-29,0.0
Chile,2020-07-06,0.0
Chile,2020-07-13,0.0
Chile,2020-07-20,0.0
Chile,2020-07-27,0.0
Chile,2020-08-03,0.0
Chile,2020-08-10,0.0
Chile,2020-08-17,0.0
Chile,2020-08-24,0.0
Chile,2020-08-31,0.0
Chile,2020-09-07,0.0
Chile,2020-09-14,0.0
Chile,2020-09-21,0.0
Chile,2020-09-28,0.0
Chile,2020-10-05,0.0
Chile,2020-10-12,0.0
Chile,2020-10-19,0.0
Chile,2020-10-26,0.0
Chile,2020-11-02,0.0
Chile,2020-11-09,0.0
Chile,2020-11-16,0.0
Chile,2020-11-23,0.0
Chile,2020-11-30,0.0
Chile,2020-12-07,0.0
Chile,2020-12-14,0.0
Chile,2020-12-21,0.0
Chile,2020-12-28,0.0
Chile,2021-01-04,0.0
Chile,2021-01-11,0.022857142857142857
Chile,2021-01-18,0.04
Chile,2021-01-25,0.05
Chile,2021-02-01,0.060000000000000005
Chile,2021-02-08,0.25
Chile,2021-02-15,0.2885714285714286
Chile,2021-02-22,0.29
Chile,2021-03-01,1.782857142857143
Chile,2021-03-08,7.312857142857142
Chile,2021-03-15,13.317142857142857
Chile,2021-03-22,16.247142857142858
Chile,2021-03-29,18.97714285714286
Chile,2021-04-05,22.71
Chile,2021-04-12,26.669999999999998
Chile,2021-04-19,30.495714285714286
Chile,2021-04-26,33.86857142857143
Chile,2021-05-03,36.03285714285714
Chile,2021-05-10,37.94
Chile,2021-05-17,39.214285714285715
Chile,2021-05-24,40.42
Chile,2021-05-31,42.34428571428571
Chile,2021-06-07,45.34285714285714
Chile,2021-06-14,48.214285714285715
Chile,2021-06-21,51.61
Chile,2021-06-28,55.14
Chile,2021-07-05,57.81714285714286
Chile,2021-07-12,60.40571428571428
Chile,2021-07-19,62.24142857142857
Chile,2021-07-26,63.62285714285714
Chile,2021-08-02,64.76857142857143
Chile,2021-08-09,66.03142857142858
Chile,2021-08-16,67.36285714285715
Chile,2021-08-23,68.48428571428572
Chile,2021-08-30,69.94
Chile,2021-09-06,70.87571428571428
Chile,2021-09-13,71.46000000000001
Chile,2021-09-20,71.88142857142857
Chile,2021-09-27,72.24714285714285
Chile,2021-10-04,72.52714285714286
Chile,2021-10-11,73.20285714285714
Chile,2021-10-18,74.42571428571429
Chile,2021-10-25,76.51285714285714
Chile,2021-11-01,78.36714285714285
Chile,2021-11-08,79.92142857142858
Chile,2021-11-15,81.10142857142857
Chile,2021-11-22,81.96428571428571
Chile,2021-11-29,82.63
Chile,2021-12-06,83.15142857142858
Chile,2021-12-13,83.65428571428572
Chile,2021-12-20,84.00428571428571
Chile,2021-12-27,84.33142857142856
Chile,2022-01-03,84.76714285714286
Chile,2022-01-10,85.42428571428572
Chile,2022-01-17,85.9342857142857
Chile,2022-01-24,86.32571428571428
Chile,2022-01-31,86.70857142857143
Chile,2022-02-07,87.08714285714287
Chile,2022-02-14,87.41571428571429
Chile,2022-02-21,87.75142857142858
Chile,2022-02-28,88.0657142857143
Chile,2022-03-07,88.26428571428572
Chile,2022-03-14,88.41999999999999
Chile,2022-03-21,88.57000000000001
Chile,2022-03-28,88.72142857142858
Chile,2022-04-04,88.84142857142857
Chile,2022-04-11,88.92571428571429
Chile,2022-04-18,88.99571428571429
Chile,2022-04-25,89.06714285714285
Chile,2022-05-02,89.13571428571429
Chile,2022-05-09,89.2057142857143
Chile,2022-05-16,89.28
Chile,2022-05-23,89.36285714285714
Chile,2022-05-30,89.44000000000001
Chile,2022-06-06,89.51571428571428
Chile,2022-06-13,89.58142857142856
Chile,2022-06-20,89.63
Chile,2022-06-27,89.67857142857143
Chile,2022-07-04,89.73857142857142
Chile,2022-07-11,89.7957142857143
Chile,2022-07-18,89.85000000000001
Chile,2022-07-25,89.90285714285714
Chile,2022-08-01,89.94428571428571
Chile,2022-08-08,89.98571428571428
Chile,2022-08-15,90.01714285714286
Chile,2022-08-22,90.05857142857143
Chile,2022-08-29,90.09714285714286
Chile,2022-09-05,90.12714285714286
Chile,2022-09-12,90.14857142857144
Chile,2022-09-19,90.16428571428571
Chile,2022-09-26,90.18571428571428
Chile,2022-10-03,90.19714285714285
Chile,2022-10-10,90.20571428571428
Chile,2022-10-17,90.21428571428571
Chile,2022-10-24,90.22
Chile,2022-10-31,90.22714285714287
Chile,2022-11-07,90.23428571428572
Chile,2022-11-14,90.24
Chile,2022-11-21,90.24714285714286
Chile,2022-11-28,90.25
Chile,2022-12-05,90.25714285714287
Chile,2022-12-12,90.26
Chile,2022-12-19,90.26
Chile,2022-12-26,90.26833333333333
Colombia,2019-12-30,0.0
Colombia,2020-01-06,0.0
Colombia,2020-01-13,0.0
Colombia,2020-01-20,0.0
Colombia,2020-01-27,0.0
Colombia,2020-02-03,0.0
Colombia,2020-02-10,0.0
Colombia,2020-02-17,0.0
Colombia,2020-02-24,0.0
Colombia,2020-03-02,0.0
Colombia,2020-03-09,0.0
Colombia,2020-03-16,0.0
Colombia,2020-03-23,0.0
Colombia,2020-03-30,0.0
Colombia,2020-04-06,0.0
Colombia,2020-04-13,0.0
Colombia,2020-04-20,0.0
Colombia,2020-04-27,0.0
Colombia,2020-05-04,0.0
Colombia,2020-05-11,0.0
Colombia,2020-05-18,0.0
Colombia,2020-05-25,0.0
Colombia,2020-06-01,0.0
Colombia,2020-06-08,0.0
Colombia,2020-06-15,0.0
Colombia,2020-06-22,0.0
Colombia,2020-06-29,0.0
Colombia,2020-07-06,0.0
Colombia,2020-07-13,0.0
Colombia,2020-07-20,0.0
Colombia,2020-07-27,0.0
Colombia,2020-08-03,0.0
Colombia,2020-08-10,0.0
Colombia,2020-08-17,0.0
Colombia,2020-08-24,0.0
Colombia,2020-08-31,0.0
Colombia,2020-09-07,0.0
Colombia,2020-09-14,0.0
Colombia,2020-09-21,0.0
Colombia,2020-09-28,0.0
Colombia,2020-10-05,0.0
Colombia,2020-10-12,0.0
Colombia,2020-10-19,0.0
Colombia,2020-10-26,0.0
Colombia,2020-11-02,0.0
Colombia,2020-11-09,0.0
Colombia,2020-11-16,0.0
Colombia,2020-11-23,0.0
Colombia,2020-11-30,0.0
Colombia,2020-12-07,0.0
Colombia,2020-12-14,0.0
Colombia,2020-12-21,0.0
Colombia,2020-12-28,0.0
Colombia,2021-01-04,0.0
Colombia,2021-01-11,0.0
Colombia,2021-01-18,0.0
Colombia,2021-01-25,0.0
Colombia,2021-02-01,0.0
Colombia,2021-02-08,0.0
Colombia,2021-02-15,0.0
Colombia,2021-02-22,0.0
Colombia,2021-03-01,0.0
Colombia,2021-03-08,0.02
Colombia,2021-03-15,0.09999999999999999
Colombia,2021-03-22,0.23
Colombia,2021-03-29,0.6257142857142857
Colombia,2021-04-05,1.2100000000000002
Colombia,2021-04-12,2.04
Colombia,2021-04-19,2.5285714285714285
Colombia,2021-04-26,3.0385714285714287
Colombia,2021-05-03,3.7899999999999996
Colombia,2021-05-10,5.137142857142857
Colombia,2021-05-17,5.832857142857143
Colombia,2021-05-24,6.1814285714285715
Colombia,2021-05-31,6.501428571428571
Colombia,2021-06-07,7.038571428571428
Colombia,2021-06-14,8.184285714285714
Colombia,2021-06-21,10.728571428571428
Colombia,2021-06-28,13.574285714285713
Colombia,2021-07-05,15.622857142857143
Colombia,2021-07-12,18.818571428571428
Colombia,2021-07-19,20.898571428571426
Colombia,2021-07-26,22.830000000000002
Colombia,2021-08-02,24.71142857142857
Colombia,2021-08-09,26.165714285714284
Colombia,2021-08-16,27.06714285714286
Colombia,2021-08-23,27.95
Colombia,2021-08-30,28.53
Colombia,2021-09-06,29.599999999999998
Colombia,2021-09-13,30.857142857142858
Colombia,2021-09-20,31.634285714285713
Colombia,2021-09-27,32.80142857142857
Colombia,2021-10-04,34.79571428571428
Colombia,2021-10-11,37.13714285714286
Colombia,2021-10-18,38.709999999999994
Colombia,2021-10-25,40.65428571428571
Colombia,2021-11-01,41.99
Colombia,2021-11-08,43.534285714285716
Colombia,2021-11-15,45.082857142857144
Colombia,2021-11-22,46.60285714285714
Colombia,2021-11-29,48.22428571428571
Colombia,2021-12-06,49.88285714285714
Colombia,2021-12-13,51.76714285714286
Colombia,2021-12-20,53.30428571428571
Colombia,2021-12-27,54.387142857142855
Colombia,2022-01-03,55.62571428571429
Colombia,2022-01-10,57.17714285714286
Colombia,2022-01-17,58.75857142857143
Colombia,2022-01-24,60.27285714285715
Colombia,2022-01-31,61.642857142857146
Colombia,2022-02-07,62.80142857142857
Colombia,2022-02-14,63.674285714285716
Colombia,2022-02-21,64.28571428571429
Colombia,2022-02-28,64.60857142857142
Colombia,2022-03-07,65.41714285714285
Colombia,2022-03-14,65.98142857142857
Colombia,2022-03-21,66.61999999999999
Colombia,2022-03-28,67.16142857142857
Colombia,2022-04-04,67.54142857142857
Colombia,2022-04-11,67.76571428571428
Colombia,2022-04-18,67.88
Colombia,2022-04-25,68.04285714285714
Colombia,2022-05-02,68.36285714285715
Colombia,2022-05-09,68.70142857142856
Colombia,2022-05-16,68.97
Colombia,2022-05-23,68.97
Colombia,2022-05-30,69.11999999999999
Colombia,2022-06-06,69.42285714285714
Colombia,2022-06-13,69.56
Colombia,2022-06-20,69.64142857142858
Colombia,2022-06-27,69.75
Colombia,2022-07-04,69.80571428571429
Colombia,2022-07-11,69.91857142857143
Colombia,2022-07-18,69.97
Colombia,2022-07-25,70.05571428571429
Colombia,2022-08-01,70.17
Colombia,2022-08-08,70.17
Colombia,2022-08-15,70.23428571428572
Colombia,2022-08-22,70.32
Colombia,2022-08-29,70.32
Colombia,2022-09-05,70.32
Colombia,2022-09-12,70.32
Colombia,2022-09-19,70.32
Colombia,2022-09-26,70.32
Colombia,2022-10-03,70.47857142857143
Colombia,2022-10-10,70.73714285714286
Colombia,2022-10-17,70.81714285714285
Colombia,2022-10-24,70.85285714285715
Colombia,2022-10-31,70.88714285714286
Colombia,2022-11-07,70.92714285714285
Colombia,2022-11-14,70.95
Colombia,2022-11-21,70.98857142857143
Colombia,2022-11-28,71.04
Colombia,2022-12-05,71.04
Colombia,2022-12-12,71.06142857142858
Colombia,2022-12-19,71.09
Colombia,2022-12-26,71.09
Dominican Republic,2019-12-30,0.0
Dominican Republic,2020-01-06,0.0
Dominican Republic,2020-01-13,0.0
Dominican Republic,2020-01-20,0.0
Dominican Republic,2020-01-27,0.0
Dominican Republic,2020-02-03,0.0
Dominican Republic,2020-02-10,0.0
Dominican Republic,2020-02-17,0.0
Dominican Republic,2020-02-24,0.0
Dominican Republic,2020-03-02,0.0
Dominican Republic,2020-03-09,0.0
Dominican Republic,2020-03-16,0.0
Dominican Republic,2020-03-23,0.0
Dominican Republic,2020-03-30,0.0
Dominican Republic,2020-04-06,0.0
Dominican Republic,2020-04-13,0.0
Dominican Republic,2020-04-20,0.0
Dominican Republic,2020-04-27,0.0
Dominican Republic,2020-05-04,0.0
Dominican Republic,2020-05-11,0.0
Dominican Republic,2020-05-18,0.0
Dominican Republic,2020-05-25,0.0
Dominican Republic,2020-06-01,0.0
Dominican Republic,2020-06-08,0.0
Dominican Republic,2020-06-15,0.0
Dominican Republic,2020-06-22,0.0
Dominican Republic,2020-06-29,0.0
Dominican Republic,2020-07-06,0.0
Dominican Republic,2020-07-13,0.0
Dominican Republic,2020-07-20,0.0
Dominican Republic,2020-07-27,0.0
Dominican Republic,2020-08-03,0.0
Dominican Republic,2020-08-10,0.0
Dominican Republic,2020-08-17,0.0
Dominican Republic,2020-08-24,0.0
Dominican Republic,2020-08-31,0.0
Dominican Republic,2020-09-07,0.0
Dominican Republic,2020-09-14,0.0
Dominican Republic,2020-09-21,0.0
Dominican Republic,2020-09-28,0.0
Dominican Republic,2020-10-05,0.0
Dominican Republic,2020-10-12,0.0
Dominican Republic,2020-10-19,0.0
Dominican Republic,2020-10-26,0.0
Dominican Republic,2020-11-02,0.0
Dominican Republic,2020-11-09,0.0
Dominican Republic,2020-11-16,0.0
Dominican Republic,2020-11-23,0.0
Dominican Republic,2020-11-30,0.0
Dominican Republic,2020-12-07,0.0
Dominican Republic,2020-12-14,0.0
Dominican Republic,2020-12-21,0.0
Dominican Republic,2020-12-28,0.0
Dominican Republic,2021-01-04,0.0
Dominican Republic,2021-01-11,0.0
Dominican Republic,2021-01-18,0.0
Dominican Republic,2021-01-25,0.0
Dominican Republic,2021-02-01,0.0
Dominican Republic,2021-02-08,0.0
Dominican Republic,2021-02-15,0.0
Dominican Republic,2021-02-22,0.0
Dominican Republic,2021-03-01,0.0
Dominican Republic,2021-03-08,0.0
Dominican Republic,2021-03-15,0.0
Dominican Republic,2021-03-22,0.0
Dominican Republic,2021-03-29,0.4114285714285714
Dominican Republic,2021-04-05,0.48
Dominican Republic,2021-04-12,3.9514285714285715
Dominican Republic,2021-04-19,5.5371428571428565
Dominican Republic,2021-04-26,7.017142857142857
Dominican Republic,2021-05-03,7.188571428571429
Dominican Republic,2021-05-10,7.282857142857142
Dominican Republic,2021-05-17,7.578571428571428
Dominican Republic,2021-05-24,8.852857142857143
Dominican Republic,2021-05-31,10.997142857142858
Dominican Republic,2021-06-07,15.83
Dominican Republic,2021-06-14,20.614285714285717
Dominican Republic,2021-06-21,23.768571428571427
Dominican Republic,2021-06-28,25.982857142857142
Dominican Republic,2021-07-05,30.485714285714288
Dominican Republic,2021-07-12,32.56428571428571
Dominican Republic,2021-07-19,34.90428571428571
Dominican Republic,2021-07-26,36.99857142857143
Dominican Republic,2021-08-02,38.519999999999996
Dominican Republic,2021-08-09,39.51285714285715
Dominican Republic,2021-08-16,40.18285714285714
Dominican Republic,2021-08-23,40.99285714285714
Dominican Republic,2021-08-30,41.67
Dominican Republic,2021-09-06,42.214285714285715
Dominican Republic,2021-09-13,42.73714285714285
Dominican Republic,2021-09-20,43.22571428571428
Dominican Republic,2021-09-27,43.67714285714286
Dominican Republic,2021-10-04,44.121428571428574
Dominican Republic,2021-10-11,44.93
Dominican Republic,2021-10-18,46.357142857142854
Dominican Republic,2021-10-25,47.24857142857143
Dominican Republic,2021-11-01,47.798571428571435
Dominican Republic,2021-11-08,48.46714285714285
Dominican Republic,2021-11-15,49.104285714285716
Dominican Republic,2021-11-22,49.605714285714285
Dominican Republic,2021-11-29,49.962857142857146
Dominican Republic,2021-12-06,50.24571428571429
Dominican Republic,2021-12-13,50.5
Dominican Republic,2021-12-20,50.64857142857143
Dominican Republic,2021-12-27,50.74
Dominican Republic,2022-01-03,50.902857142857144
Dominican Republic,2022-01-10,51.07857142857143
Dominican Republic,2022-01-17,51.26428571428572
Dominican Republic,2022-01-24,51.46142857142858
Dominican Republic,2022-01-31,51.72714285714286
Dominican Republic,2022-02-07,51.94571428571429
Dominican Republic,2022-02-14,52.074285714285715
Dominican Republic,2022-02-21,52.14
Dominican Republic,2022-02-28,52.19285714285714
Dominican Republic,2022-03-07,52.26571428571429
Dominican Republic,2022-03-14,52.42142857142857
Dominican Republic,2022-03-21,52.651428571428575
Dominican Republic,2022-03-28,52.79
Dominican Republic,2022-04-04,52.91857142857143
Dominican Republic,2022-04-11,52.98285714285714
Dominican Republic,2022-04-18,53.028571428571425
Dominican Republic,2022-04-25,53.08142857142857
Dominican Republic,2022-05-02,53.11714285714286
Dominican Republic,2022-05-09,53.15714285714286
Dominican Republic,2022-05-16,53.19714285714286
Dominican Republic,2022-05-23,53.24
Dominican Republic,2022-05-30,53.277142857142856
Dominican Republic,2022-06-06,53.315714285714286
Dominican Republic,2022-06-13,53.35142857142858
Dominican Republic,2022-06-20,53.38857142857143
Dominican Republic,2022-06-27,53.42857142857143
Dominican Republic,2022-07-04,53.464285714285715
Dominican Republic,2022-07-11,53.5
Dominican Republic,2022-07-18,53.537142857142854
Dominican Republic,2022-07-25,53.565714285714286
Dominican Republic,2022-08-01,53.60285714285715
Dominican Republic,2022-08-08,53.63857142857143
Dominican Republic,2022-08-15,53.67142857142857
Dominican Republic,2022-08-22,53.701428571428565
Dominican Republic,2022-08-29,53.73285714285714
Dominican Republic,2022-09-05,53.76571428571429
Dominican Republic,2022-09-12,53.79142857142857
Dominican Republic,2022-09-19,53.815714285714286
Dominican Republic,2022-09-26,53.84142857142857
Dominican Republic,2022-10-03,53.871428571428574
Dominican Republic,2022-10-10,53.894285714285715
Dominican Republic,2022-10-17,53.917142857142856
Dominican Republic,2022-10-24,53.93571428571429
Dominican Republic,2022-10-31,53.955714285714286
Dominican Republic,2022-11-07,53.97571428571428
Dominican Republic,2022-11-14,53.99571428571429
Dominican Republic,2022-11-21,54.01142857142857
Dominican Republic,2022-11-28,54.02285714285715
Dominican Republic,2022-12-05,54.037142857142854
Dominican Republic,2022-12-12,54.04857142857143
Dominican Republic,2022-12-19,54.06
Dominican Republic,2022-12-26,54.068333333333335
Germany,2019-12-30,0.0
Germany,2020-01-06,0.0
Germany,2020-01-13,0.0
Germany,2020-01-20,0.0
Germany,2020-01-27,0.0
Germany,2020-02-03,0.0
Germany,2020-02-10,0.0
Germany,2020-02-17,0.0
Germany,2020-02-24,0.0
Germany,2020-03-02,0.0
Germany,2020-03-09,0.0
Germany,2020-03-16,0.0
Germany,2020-03-23,0.0
Germany,2020-03-30,0.0
Germany,2020-04-06,0.0
Germany,2020-04-13,0.0
Germany,2020-04-20,0.0
Germany,2020-04-27,0.0
Germany,2020-05-04,0.0
Germany,2020-05-11,0.0
Germany,2020-05-18,0.0
Germany,2020-05-25,0.0
Germany,2020-06-01,0.0
Germany,2020-06-08,0.0
Germany,2020-06-15,0.0
Germany,2020-06-22,0.0
Germany,2020-06-29,0.0
Germany,2020-07-06,0.0
Germany,2020-07-13,0.0
Germany,2020-07-20,0.0
Germany,2020-07-27,0.0
Germany,2020-08-03,0.0
Germany,2020-08-10,0.0
Germany,2020-08-17,0.0
Germany,2020-08-24,0.0
Germany,2020-08-31,0.0
Germany,2020-09-07,0.0
Germany,2020-09-14,0.0
Germany,2020-09-21,0.0
Germany,2020-09-28,0.0
Germany,2020-10-05,0.0
Germany,2020-10-12,0.0
Germany,2020-10-19,0.0
Germany,2020-10-26,0.0
Germany,2020-11-02,0.0
Germany,2020-11-09,0.0
Germany,2020-11-16,0.0
Germany,2020-11-23,0.0
Germany,2020-11-30,0.0
Germany,2020-12-07,0.0
Germany,2020-12-14,0.0
Germany,2020-12-21,0.0
Germany,2020-12-28,0.0
Germany,2021-01-04,0.0
Germany,2021-01-11,0.002857142857142857
Germany,2021-01-18,0.19142857142857145
Germany,2021-01-25,0.5528571428571428
Germany,2021-02-01,1.062857142857143
Germany,2021-02-08,1.582857142857143
Germany,2021-02-15,2.031428571428571
Germany,2021-02-22,2.4628571428571426
Germany,2021-03-01,2.904285714285714
Germany,2021-03-08,3.3728571428571428
Germany,2021-03-15,3.8985714285714286
Germany,2021-03-22,4.505714285714285
Germany,2021-03-29,5.178571428571429
Germany,2021-04-05,5.835714285714286
Germany,2021-04-12,6.45
Germany,2021-04-19,6.981428571428572
Germany,2021-04-26,7.7057142857142855
Germany,2021-05-03,8.915714285714285
Germany,2021-05-10,10.691428571428572
Germany,2021-05-17,13.127142857142857
Germany,2021-05-24,16.35571428571429
Germany,2021-05-31,20.165714285714284
Germany,2021-06-07,24.768571428571427
Germany,2021-06-14,29.65285714285714
Germany,2021-06-21,34.175714285714285
Germany,2021-06-28,37.925714285714285
Germany,2021-07-05,41.519999999999996
Germany,2021-07-12,45.354285714285716
Germany,2021-07-19,48.70428571428572
Germany,2021-07-26,51.66571428571428
Germany,2021-08-02,54.279999999999994
Germany,2021-08-09,56.68571428571429
Germany,2021-08-16,58.55571428571428
Germany,2021-08-23,59.86
Germany,2021-08-30,60.864285714285714
Germany,2021-09-06,61.70142857142857
Germany,2021-09-13,62.56
Germany,2021-09-20,63.42142857142857
Germany,2021-09-27,64.17571428571429
Germany,2021-10-04,64.74142857142859
Germany,2021-10-11,65.28
Germany,2021-10-18,65.77285714285715
Germany,2021-10-25,66.25714285714285
Germany,2021-11-01,66.67428571428572
Germany,2021-11-08,67.11
Germany,2021-11-15,67.53428571428572
Germany,2021-11-22,67.99714285714286
Germany,2021-11-29,68.52285714285715
Germany,2021-12-06,69.08714285714287
Germany,2021-12-13,69.79428571428572
Germany,2021-12-20,70.51142857142857
Germany,2021-12-27,70.89142857142858
Germany,2022-01-03,71.41
Germany,2022-01-10,72.21857142857142
Germany,2022-01-17,72.94285714285715
Germany,2022-01-24,73.5657142857143
Germany,2022-01-31,74.06142857142856
Germany,2022-02-07,74.48571428571428
Germany,2022-02-14,74.82000000000001
Germany,2022-02-21,75.08857142857143
Germany,2022-02-28,75.27714285714286
Germany,2022-03-07,75.42
Germany,2022-03-14,75.5257142857143
Germany,2022-03-21,75.61142857142856
Germany,2022-03-28,75.69000000000001
Germany,2022-04-04,75.75285714285714
Germany,2022-04-11,75.79285714285713
Germany,2022-04-18,75.81857142857143
Germany,2022-04-25,75.86142857142856
Germany,2022-05-02,75.89857142857143
Germany,2022-05-09,75.92428571428572
Germany,2022-05-16,75.94428571428571
Germany,2022-05-23,75.96714285714286
Germany,2022-05-30,75.98285714285714
Germany,2022-06-06,75.99571428571429
Germany,2022-06-13,76.01
Germany,2022-06-20,76.02571428571427
Germany,2022-06-27,76.03999999999999
Germany,2022-07-04,76.05428571428571
Germany,2022-07-11,76.0657142857143
Germany,2022-07-18,76.07714285714285
